feed_product_type,item_sku,brand_name,item_name,manufacturer,part_number,item_type,fit_type,standard_price,quantity,item_package_quantity,condition_type,number_of_items,main_image_url,other_image_url1,other_image_url2,other_image_url3,swatch_image_url,parent_child,parent_sku,relationship_type,variation_theme,update_delete,product_subtype,product_description,inner_material_type,outer_material_type,sole_material,model,oe_manufacturer,department_name,style_keywords,bullet_point1,bullet_point2,bullet_point3,bullet_point4,bullet_point5,target_audience_keywords,generic_keywords,list_price
autopart,LZTR5AGP/3381&-114,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for JEEP WRANGLER UNLIMITED 70TH ANNIVERSARY 2011-2011 3.8L/231,NGK,DZNGK-22200,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/231",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,JEEP,WRANGLER,UNLIMITED 70TH ANNIVERSARY,2011,2011,V6,3.8L/231, V6,",45.75
autopart,LZTR5AGP/3381&-115,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for JEEP WRANGLER UNLIMITED ISLANDER 2010-2010 3.8L/231,NGK,DZNGK-22201,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/231",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,JEEP,WRANGLER,UNLIMITED ISLANDER,2010,2010,V6,3.8L/231, V6,",45.75
autopart,LZTR5AGP/3381&-116,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for JEEP WRANGLER UNLIMITED MOUNTAIN 2010-2010 3.8L/231,NGK,DZNGK-22202,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/231",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,JEEP,WRANGLER,UNLIMITED MOUNTAIN,2010,2010,V6,3.8L/231, V6,",45.75
autopart,LZTR5AGP/3381&-117,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for JEEP WRANGLER UNLIMITED RUBICON 2007-2011 3.8L/231,NGK,DZNGK-22203,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/231",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,JEEP,WRANGLER,UNLIMITED RUBICON,2007,2011,V6,3.8L/231, V6,",45.75
autopart,LZTR5AGP/3381&-118,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for JEEP WRANGLER UNLIMITED SAHARA 2007-2011 3.8L/231,NGK,DZNGK-22204,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/231",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,JEEP,WRANGLER,UNLIMITED SAHARA,2007,2011,V6,3.8L/231, V6,",45.75
autopart,LZTR5AGP/3381&-119,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for JEEP WRANGLER UNLIMITED SPORT 2010-2011 3.8L/231,NGK,DZNGK-22205,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/231",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,JEEP,WRANGLER,UNLIMITED SPORT,2010,2011,V6,3.8L/231, V6,",45.75
autopart,LZTR5AGP/3381&-120,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for JEEP WRANGLER UNLIMITED X 2007-2010 3.8L/231,NGK,DZNGK-22206,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/231",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,JEEP,WRANGLER,UNLIMITED X,2007,2010,V6,3.8L/231, V6,",45.75
autopart,LZTR5AGP/3381&-121,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for JEEP WRANGLER X 2007-2010 3.8L/231,NGK,DZNGK-22207,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/231",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,JEEP,WRANGLER,X,2007,2010,V6,3.8L/231, V6,",45.75
autopart,LZTR5AGP/3381&-122,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for VOLKSWAGEN ROUTAN S 2009-2010 3.8L/231,NGK,DZNGK-22208,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/231",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,VOLKSWAGEN,ROUTAN,S,2009,2010,V6,3.8L/231, V6,",45.75
autopart,LZTR5AGP/3381&-123,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for VOLKSWAGEN ROUTAN SE 2009-2010 3.8L/231,NGK,DZNGK-22209,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/231",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,VOLKSWAGEN,ROUTAN,SE,2009,2010,V6,3.8L/231, V6,",45.75
